Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2024-02-21 18:07:21","25 ℃","66 %","51.2 °","3.9 m/s","1012.1 hPa","0.01 mm","100 %",
"2024-02-21 18:17:21","24.7 ℃","67 %","13.9 °","0.5 m/s","1012.2 hPa","0.01 mm","100 %",
"2024-02-21 18:27:21","24.1 ℃","68 %","93.6 °","2.1 m/s","1012.2 hPa","0.01 mm","100 %",
"2024-02-21 18:37:21","23.7 ℃","69 %","73.9 °","2.9 m/s","1012.3 hPa","0 mm","100 %",
"2024-02-21 18:47:22","23.3 ℃","70.5 %","130.7 °","5.5 m/s","1012.2 hPa","0 mm","100 %",
"2024-02-21 18:57:21","23 ℃","71.5 %","57.5 °","3.4 m/s","1012.4 hPa","0 mm","100 %",
"2024-02-21 19:07:21","22.8 ℃","72.5 %","65.9 °","3.7 m/s","1012.3 hPa","0 mm","100 %",
"2024-02-21 19:17:22","22.5 ℃","74 %","87.2 °","2 m/s","1012.4 hPa","0 mm","100 %",
"2024-02-21 19:27:21","22.3 ℃","75 %","74.2 °","3.1 m/s","1012.4 hPa","0 mm","100 %",
"2024-02-21 19:37:21","22.1 ℃","76 %","78.4 °","1.5 m/s","1012.6 hPa","0 mm","100 %",
"2024-02-21 19:47:21","22 ℃","76.5 %","101.1 °","1.7 m/s","1012.6 hPa","0 mm","100 %",
"2024-02-21 19:57:22","21.8 ℃","77.5 %","94.9 °","1.3 m/s","1012.6 hPa","0 mm","100 %",
"2024-02-21 20:07:21","21.7 ℃","78 %","89.9 °","1.9 m/s","1012.7 hPa","0 mm","100 %",
"2024-02-21 20:17:21","21.6 ℃","79 %","94.5 °","1.9 m/s","1012.7 hPa","0 mm","100 %",
"2024-02-21 20:27:21","21.5 ℃","79.5 %","84.4 °","1.1 m/s","1012.8 hPa","0 mm","100 %",
"2024-02-21 20:37:22","21.4 ℃","80.5 %","116.2 °","2.3 m/s","1012.9 hPa","0 mm","100 %",
"2024-02-21 20:47:21","21.3 ℃","81 %","83.6 °","1.6 m/s","1012.9 hPa","0 mm","100 %",
"2024-02-21 20:57:22","21.2 ℃","81.5 %","119.4 °","2.8 m/s","1013.1 hPa","0 mm","100 %",
"2024-02-21 21:07:21","21.2 ℃","81.5 %","127.2 °","1.1 m/s","1013.1 hPa","0 mm","100 %",
"2024-02-21 21:17:21","21.1 ℃","82 %","116.4 °","1.1 m/s","1013.1 hPa","0 mm","100 %",
"2024-02-21 21:27:22","21 ℃","82.5 %","110.6 °","2.8 m/s","1013 hPa","0 mm","100 %",
"2024-02-21 21:37:21","20.9 ℃","83.5 %","133.2 °","1.9 m/s","1013 hPa","0 mm","100 %",
"2024-02-21 21:47:21","20.8 ℃","84 %","122.7 °","3.7 m/s","1012.9 hPa","0 mm","100 %",
"2024-02-21 21:57:21","20.7 ℃","84.5 %","109.8 °","2 m/s","1012.9 hPa","0 mm","100 %",
"2024-02-21 22:07:21","20.7 ℃","84.5 %","84.9 °","1.8 m/s","1012.9 hPa","0 mm","100 %",
"2024-02-21 22:17:21","20.6 ℃","85 %","108.2 °","3.3 m/s","1012.9 hPa","0 mm","100 %",
"2024-02-21 22:27:21","20.5 ℃","85.5 %","100.2 °","2 m/s","1012.8 hPa","0 mm","100 %",
"2024-02-21 22:37:21","20.4 ℃","86 %","102.6 °","1.8 m/s","1012.7 hPa","0 mm","99 %",
"2024-02-21 22:47:21","20.3 ℃","86 %","94.6 °","1.4 m/s","1012.7 hPa","0 mm","99 %",
"2024-02-21 22:57:21","20.2 ℃","87 %","115.8 °","1.2 m/s","1012.8 hPa","0 mm","99 %",
"2024-02-21 23:07:22","20.1 ℃","87 %","104.2 °","0.7 m/s","1012.8 hPa","0 mm","99 %",
"2024-02-21 23:17:21","20.1 ℃","87 %","119.2 °","0.9 m/s","1012.7 hPa","0 mm","99 %",
"2024-02-21 23:27:22","20 ℃","87.5 %","106.2 °","1.6 m/s","1012.5 hPa","0 mm","99 %",
"2024-02-21 23:37:21","20 ℃","87.5 %","132.2 °","1 m/s","1012.4 hPa","0 mm","99 %",
"2024-02-21 23:47:21","19.8 ℃","88 %","111.9 °","1.7 m/s","1012.3 hPa","0 mm","97 %",
"2024-02-21 23:57:21","19.7 ℃","88.5 %","116.6 °","1.6 m/s","1012.2 hPa","0 mm","97 %",
"2024-02-22 00:07:22","19.5 ℃","89.5 %","102.9 °","1.3 m/s","1012.3 hPa","0 mm","97 %",
"2024-02-22 00:17:21","19.4 ℃","90 %","97.2 °","1.6 m/s","1012.2 hPa","0 mm","97 %",
"2024-02-22 00:27:22","19.4 ℃","90 %","87.2 °","0.4 m/s","1012 hPa","0 mm","97 %",
"2024-02-22 00:37:21","19.3 ℃","90.5 %","119.9 °","1.6 m/s","1011.8 hPa","0 mm","97 %",
"2024-02-22 00:47:21","19.3 ℃","90.5 %","107.5 °","1.4 m/s","1011.6 hPa","0 mm","96 %",
"2024-02-22 00:57:21","19.3 ℃","90.5 %","87.5 °","1.6 m/s","1011.6 hPa","0 mm","96 %",
"2024-02-22 01:07:22","19.2 ℃","90.5 %","94.4 °","1.1 m/s","1011.5 hPa","0 mm","96 %",
"2024-02-22 01:17:21","19.2 ℃","91 %","126.5 °","0.4 m/s","1011.5 hPa","0 mm","96 %",
"2024-02-22 01:27:24","19.1 ℃","91 %","109.3 °","1.3 m/s","1011.4 hPa","0 mm","96 %",
"2024-02-22 01:37:21","19 ℃","91.5 %","80.2 °","1.1 m/s","1011.4 hPa","0 mm","96 %",
"2024-02-22 01:47:21","18.9 ℃","91.5 %","110 °","0.8 m/s","1011.2 hPa","0 mm","95 %",
"2024-02-22 01:57:21","18.9 ℃","91.5 %","113.6 °","1.1 m/s","1011.2 hPa","0 mm","95 %",
"2024-02-22 02:07:21","18.8 ℃","92 %","70.5 °","0.8 m/s","1011.2 hPa","0 mm","95 %",
"2024-02-22 02:17:21","18.7 ℃","92 %","95.7 °","0.6 m/s","1011.2 hPa","0 mm","95 %",
"2024-02-22 02:27:21","18.4 ℃","92.5 %","99 °","0.5 m/s","1011.1 hPa","0 mm","95 %",
"2024-02-22 02:37:21","18.2 ℃","92.5 %","248.8 °","0.3 m/s","1011.1 hPa","0 mm","95 %",
"2024-02-22 02:47:21","18 ℃","92.5 %","283.6 °","0.4 m/s","1011.1 hPa","0 mm","95 %",
"2024-02-22 02:57:21","17.9 ℃","93 %","211.1 °","0.2 m/s","1010.8 hPa","0 mm","94 %",
"2024-02-22 03:07:21","17.7 ℃","93 %","289.6 °","0.4 m/s","1010.8 hPa","0 mm","94 %",
"2024-02-22 03:17:21","17.8 ℃","93.5 %","342.8 °","0.3 m/s","1010.7 hPa","0 mm","94 %",
"2024-02-22 03:27:24","17.6 ℃","93.5 %","229.5 °","0.1 m/s","1010.6 hPa","0 mm","94 %",
"2024-02-22 03:37:21","17.4 ℃","93.5 %","348.8 °","0.3 m/s","1010.4 hPa","0 mm","94 %",
"2024-02-22 03:47:21","17.7 ℃","94 %","333.9 °","0.1 m/s","1010.3 hPa","0 mm","94 %",
"2024-02-22 03:57:24","17.8 ℃","94 %","195 °","0.1 m/s","1010.2 hPa","0 mm","92 %",
"2024-02-22 04:07:21","17.4 ℃","94 %","201.5 °","0.1 m/s","1010.2 hPa","0 mm","92 %",
"2024-02-22 04:17:21","17.2 ℃","94 %","358.8 °","0.3 m/s","1010.2 hPa","0 mm","92 %",
"2024-02-22 04:27:21","16.9 ℃","94 %","284 °","0.4 m/s","1010.3 hPa","0 mm","92 %",
"2024-02-22 04:37:21","16.3 ℃","93.5 %","256.3 °","0.6 m/s","1010.3 hPa","0 mm","92 %",
"2024-02-22 04:47:21","16 ℃","93.5 %","203.2 °","0.3 m/s","1010.4 hPa","0 mm","92 %",
"2024-02-22 04:57:21","15.7 ℃","93.5 %","218.1 °","0.4 m/s","1010.4 hPa","0 mm","92 %",
"2024-02-22 05:07:22","15.3 ℃","93.5 %","172.4 °","0.5 m/s","1010.3 hPa","0 mm","91 %",
"2024-02-22 05:17:21","15.1 ℃","94 %","244.2 °","0.5 m/s","1010.2 hPa","0 mm","91 %",
"2024-02-22 05:27:21","15.1 ℃","94 %","136.2 °","0.3 m/s","1010.2 hPa","0 mm","91 %",
"2024-02-22 05:37:21","15.3 ℃","94 %","176.6 °","0.4 m/s","1010.1 hPa","0 mm","91 %",
"2024-02-22 05:47:21","14.9 ℃","94 %","150.7 °","0.2 m/s","1010 hPa","0 mm","91 %",
"2024-02-22 05:57:21","14.9 ℃","94 %","190.9 °","0.2 m/s","1010.1 hPa","0 mm","91 %",
"2024-02-22 06:07:21","14.8 ℃","94 %","277.6 °","0.5 m/s","1010.1 hPa","0 mm","89 %",
"2024-02-22 06:17:21","14.5 ℃","94 %","250.7 °","0.5 m/s","1010.2 hPa","0 mm","89 %",
"2024-02-22 06:27:21","14.6 ℃","94 %","231.1 °","0.4 m/s","1010.2 hPa","0 mm","89 %",
"2024-02-22 06:37:21","14.6 ℃","94.5 %","237.8 °","0.1 m/s","1010.2 hPa","0 mm","89 %",
"2024-02-22 06:47:21","14.6 ℃","94.5 %","102.1 °","0.4 m/s","1010.3 hPa","0 mm","89 %",
"2024-02-22 06:57:21","14.6 ℃","94.5 %","143.9 °","0.4 m/s","1010.4 hPa","0 mm","89 %",
"2024-02-22 07:07:21","14.7 ℃","94.5 %","111.4 °","0.9 m/s","1010.4 hPa","0 mm","89 %",
"2024-02-22 07:17:21","14.7 ℃","94.5 %","104.4 °","0.8 m/s","1010.6 hPa","0 mm","88 %",
"2024-02-22 07:27:21","15 ℃","94.5 %","102.9 °","0.5 m/s","1010.7 hPa","0 mm","88 %",
"2024-02-22 07:37:21","15.2 ℃","94.5 %","62.5 °","0.1 m/s","1010.9 hPa","0 mm","88 %",
"2024-02-22 07:47:21","15.5 ℃","94.5 %","145.3 °","0.9 m/s","1011 hPa","0 mm","88 %",
"2024-02-22 07:57:21","15.7 ℃","94.5 %","135.8 °","0.8 m/s","1010.9 hPa","0 mm","88 %",
"2024-02-22 08:07:21","15.9 ℃","94.5 %","143.3 °","1.1 m/s","1011 hPa","0 mm","88 %",
"2024-02-22 08:17:21","16 ℃","94.5 %","176.1 °","1.3 m/s","1011.2 hPa","0 mm","90 %",
"2024-02-22 08:27:21","16.1 ℃","94 %","230.3 °","1 m/s","1011.3 hPa","0 mm","90 %",
"2024-02-22 08:37:21","16.6 ℃","94 %","332.5 °","0.2 m/s","1011.3 hPa","0 mm","90 %",
"2024-02-22 08:47:21","16.8 ℃","94 %","143.4 °","0.3 m/s","1011.3 hPa","0 mm","90 %",
"2024-02-22 08:57:21","17.1 ℃","94 %","295.7 °","0.8 m/s","1011.6 hPa","0 mm","90 %",
"2024-02-22 09:07:21","17.4 ℃","94 %","306.7 °","0.6 m/s","1011.5 hPa","0.01 mm","90 %",
"2024-02-22 09:17:21","18 ℃","94 %","257 °","0.3 m/s","1011.4 hPa","0.01 mm","90 %",
"2024-02-22 09:27:21","18.5 ℃","93.5 %","113.9 °","0.7 m/s","1011.4 hPa","0.01 mm","96 %",
"2024-02-22 09:37:21","18.8 ℃","93.5 %","141.2 °","1.3 m/s","1011.4 hPa","0.01 mm","96 %",
"2024-02-22 09:47:21","19.2 ℃","92.5 %","134.2 °","1.9 m/s","1011.2 hPa","0.01 mm","96 %",
"2024-02-22 09:57:21","19.3 ℃","92.5 %","148.9 °","1.7 m/s","1011.2 hPa","0.01 mm","96 %",
"2024-02-22 10:07:21","19.4 ℃","92 %","169.7 °","2.1 m/s","1011 hPa","0.01 mm","96 %",
"2024-02-22 10:17:21","19.6 ℃","91.5 %","142.4 °","2.2 m/s","1010.9 hPa","0.01 mm","96 %",
"2024-02-22 10:27:21","20 ℃","88.5 %","135.1 °","2.8 m/s","1010.7 hPa","0.01 mm","100 %",
"2024-02-22 10:37:21","20.8 ℃","84.5 %","133.8 °","1.5 m/s","1010.6 hPa","0.01 mm","100 %",
"2024-02-22 10:47:21","21.8 ℃","81 %","136.6 °","2.3 m/s","1010.2 hPa","0.01 mm","100 %",
"2024-02-22 10:57:21","23.6 ℃","73 %","125 °","3.4 m/s","1009.9 hPa","0.01 mm","100 %",
"2024-02-22 11:07:21","24.1 ℃","71.5 %","142.6 °","3 m/s","1009.7 hPa","0.01 mm","100 %",
"2024-02-22 11:17:21","24.7 ℃","69 %","126.3 °","2.3 m/s","1009.4 hPa","0.01 mm","100 %",
"2024-02-22 11:27:21","24.9 ℃","68.5 %","152.9 °","3.1 m/s","1009.2 hPa","0.01 mm","100 %",
"2024-02-22 11:37:21","25.2 ℃","68 %","132.7 °","1.6 m/s","1008.8 hPa","0.01 mm","100 %",
"2024-02-22 11:47:21","25.7 ℃","65.5 %","120.7 °","3.3 m/s","1008.7 hPa","0.01 mm","100 %",
"2024-02-22 11:57:21","26.8 ℃","62 %","63.7 °","3 m/s","1008.2 hPa","0.01 mm","100 %",
"2024-02-22 12:07:21","27 ℃","59.5 %","146 °","3.4 m/s","1007.8 hPa","0.01 mm","100 %",
"2024-02-22 12:17:21","27.4 ℃","57 %","135.8 °","2.1 m/s","1007.5 hPa","0.01 mm","100 %",
"2024-02-22 12:27:21","27.8 ℃","55 %","145.7 °","4.2 m/s","1007.2 hPa","0.01 mm","100 %",
"2024-02-22 12:37:21","28.5 ℃","52.5 %","146.3 °","4.6 m/s","1006.9 hPa","0.01 mm","100 %",
"2024-02-22 12:47:21","29.2 ℃","52 %","138.4 °","1.9 m/s","1006.5 hPa","0.01 mm","100 %",
"2024-02-22 12:57:21","29.6 ℃","48.5 %","256.6 °","0.6 m/s","1006 hPa","0.01 mm","100 %",
"2024-02-22 13:07:21","29.9 ℃","48 %","142.5 °","0.6 m/s","1005.9 hPa","0.01 mm","100 %",
"2024-02-22 13:17:21","30.8 ℃","48 %","118.8 °","1.7 m/s","1005.5 hPa","0.01 mm","100 %",
"2024-02-22 13:27:21","31.2 ℃","47 %","150.6 °","1.9 m/s","1005.2 hPa","0.01 mm","100 %",
"2024-02-22 13:37:21","31.5 ℃","46 %","144.8 °","1 m/s","1004.8 hPa","0.01 mm","100 %",
"2024-02-22 13:47:21","32.3 ℃","44.5 %","157 °","1 m/s","1004.6 hPa","0.01 mm","100 %",
"2024-02-22 13:57:21","32.5 ℃","43 %","83.9 °","1.3 m/s","1004.3 hPa","0.01 mm","100 %",
"2024-02-22 14:07:21","33.3 ℃","41 %","32.2 °","0.5 m/s","1004 hPa","0.01 mm","100 %",
"2024-02-22 14:17:21","33.5 ℃","39.5 %","170.5 °","1.9 m/s","1004 hPa","0.01 mm","100 %",
"2024-02-22 14:27:21","33.1 ℃","38 %","163.2 °","1.1 m/s","1003.6 hPa","0.01 mm","100 %",
"2024-02-22 14:37:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 14:47:26"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 14:57:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 15:07:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 15:17:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 15:27:26"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 15:37:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 15:47:26"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 15:57:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 16:07:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 16:17:26"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 16:27:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 16:37:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 16:47:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 16:57:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 17:07:26"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 17:17:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 17:27:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 17:37:26"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 17:47:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-02-22 17:57:21","28.1 ℃","63 %","97.6 °","1.8 m/s","1003.2 hPa","0.01 mm","100 %",
"2024-02-22 18:07:21","27.9 ℃","63.5 %","90.2 °","2.3 m/s","1003.2 hPa","0.01 mm","100 %",
"2024-02-22 18:17:21","27.3 ℃","64 %","36.5 °","1.8 m/s","1003.2 hPa","0.01 mm","100 %",
"2024-02-22 18:27:21","26.6 ℃","65.5 %","73.9 °","2 m/s","1003.4 hPa","0.01 mm","100 %",
"2024-02-22 18:37:21","26 ℃","66 %","75.4 °","2.6 m/s","1003.4 hPa","0 mm","100 %",
"2024-02-22 18:47:21","25.6 ℃","67 %","93.5 °","0.8 m/s","1003.6 hPa","0 mm","100 %",
"2024-02-22 18:57:21","25.1 ℃","69 %","83.8 °","1.6 m/s","1003.7 hPa","0 mm","100 %",
"2024-02-22 19:07:21","24.7 ℃","70 %","52.9 °","1.4 m/s","1003.9 hPa","0 mm","100 %",
"2024-02-22 19:17:21","24.5 ℃","71 %","62.2 °","1.8 m/s","1004 hPa","0 mm","100 %",
"2024-02-22 19:27:21","24.2 ℃","72 %","92.9 °","2 m/s","1004.1 hPa","0 mm","100 %",
"2024-02-22 19:37:21","23.9 ℃","73 %","58.7 °","1.7 m/s","1004.2 hPa","0 mm","100 %",
"2024-02-22 19:47:21","23.7 ℃","74 %","106.6 °","1.2 m/s","1004.4 hPa","0 mm","100 %",
"2024-02-22 19:57:21","23.4 ℃","75 %","70.7 °","1.6 m/s","1004.5 hPa","0 mm","100 %",
"2024-02-22 20:07:21","23.2 ℃","76 %","80.7 °","1.6 m/s","1004.7 hPa","0 mm","100 %",
"2024-02-22 20:17:21","22.9 ℃","77 %","108.6 °","1.5 m/s","1004.7 hPa","0 mm","100 %",
"2024-02-22 20:27:21","22.7 ℃","77.5 %","72.9 °","2.2 m/s","1004.9 hPa","0 mm","100 %",
"2024-02-22 20:37:22","22.6 ℃","76.5 %","104 °","1.5 m/s","1005 hPa","0 mm","100 %",
"2024-02-22 20:47:21","22.4 ℃","77.5 %","71.1 °","1.9 m/s","1005.1 hPa","0 mm","100 %",
"2024-02-22 20:57:21","22.2 ℃","78 %","116 °","1.2 m/s","1005.5 hPa","0 mm","100 %",
"2024-02-22 21:07:21","22 ℃","79 %","125.5 °","0.7 m/s","1005.7 hPa","0 mm","100 %",
"2024-02-22 21:17:21","21.9 ℃","80 %","127.2 °","0.4 m/s","1006 hPa","0 mm","100 %",
"2024-02-22 21:27:21","21.6 ℃","81 %","101.8 °","0.9 m/s","1006.1 hPa","0 mm","100 %",
"2024-02-22 21:37:21","21.5 ℃","81.5 %","113.4 °","0.3 m/s","1006.2 hPa","0 mm","100 %",
"2024-02-22 21:47:21","21.3 ℃","82.5 %","84.1 °","0.9 m/s","1006.4 hPa","0 mm","100 %",
"2024-02-22 21:57:21","21.3 ℃","82.5 %","73.5 °","1 m/s","1006.3 hPa","0 mm","100 %",
"2024-02-22 22:07:21","21.1 ℃","83 %","83.7 °","0.9 m/s","1006.4 hPa","0 mm","100 %",
"2024-02-22 22:17:21","21.1 ℃","83.5 %","88.9 °","0.9 m/s","1006.4 hPa","0 mm","99 %",
"2024-02-22 22:27:21","21.1 ℃","84 %","82.6 °","0.6 m/s","1006.5 hPa","0 mm","99 %",
"2024-02-22 22:37:21","20.8 ℃","85 %","83.5 °","0.9 m/s","1006.6 hPa","0 mm","99 %",
"2024-02-22 22:47:21","20.7 ℃","86 %","56.2 °","0.9 m/s","1006.6 hPa","0 mm","99 %",
"2024-02-22 22:57:21","20.6 ℃","86 %","80 °","1.3 m/s","1006.7 hPa","0 mm","99 %",
"2024-02-22 23:07:21","20.6 ℃","86.5 %","92.5 °","0.7 m/s","1006.8 hPa","0 mm","99 %",
"2024-02-22 23:17:21","20.6 ℃","86.5 %","68.7 °","0.7 m/s","1006.9 hPa","0 mm","98 %",
"2024-02-22 23:27:24","20.6 ℃","87 %","73.3 °","2.3 m/s","1006.7 hPa","0 mm","98 %",
"2024-02-22 23:37:21","20.6 ℃","86.5 %","72.5 °","0.6 m/s","1006.6 hPa","0 mm","98 %",
"2024-02-22 23:47:21","20.3 ℃","87.5 %","110.3 °","0.9 m/s","1006.6 hPa","0 mm","98 %",
"2024-02-22 23:57:21","20.2 ℃","88 %","104 °","0.4 m/s","1006.6 hPa","0 mm","98 %",
"2024-02-23 00:07:21","20 ℃","89 %","136.7 °","0.5 m/s","1006.8 hPa","0 mm","98 %",
"2024-02-23 00:17:22","19.7 ℃","88 %","258.8 °","1.2 m/s","1006.8 hPa","0 mm","98 %",
"2024-02-23 00:27:21","19 ℃","88.5 %","285.4 °","0.9 m/s","1006.8 hPa","0 mm","96 %",
"2024-02-23 00:37:21","18.6 ℃","90 %","265.8 °","0.6 m/s","1006.9 hPa","0 mm","96 %",
"2024-02-23 00:47:21","18.4 ℃","91 %","257.6 °","0.9 m/s","1006.9 hPa","0 mm","96 %",
"2024-02-23 00:57:21","18.4 ℃","91 %","90.2 °","0.7 m/s","1006.8 hPa","0 mm","96 %",
"2024-02-23 01:07:21","18.5 ℃","91.5 %","272.5 °","0.3 m/s","1006.8 hPa","0 mm","96 %",
"2024-02-23 01:17:21","18.5 ℃","92 %","71.9 °","0.8 m/s","1006.7 hPa","0 mm","96 %",
"2024-02-23 01:27:21","18.6 ℃","92 %","28.1 °","0.4 m/s","1006.9 hPa","0 mm","95 %",
"2024-02-23 01:37:21","18.8 ℃","92 %","15.5 °","0.6 m/s","1006.8 hPa","0 mm","95 %",
"2024-02-23 01:47:21","18.9 ℃","91.5 %","352.2 °","1 m/s","1007 hPa","0 mm","95 %",
"2024-02-23 01:57:21","18.9 ℃","91.5 %","40.5 °","0.4 m/s","1006.9 hPa","0 mm","95 %",
"2024-02-23 02:07:21","19 ℃","92 %","14.2 °","0.3 m/s","1006.8 hPa","0 mm","95 %",
"2024-02-23 02:17:21","19.2 ℃","92 %","348.7 °","0.2 m/s","1006.7 hPa","0 mm","95 %",
"2024-02-23 02:27:21","19.3 ℃","92 %","343.3 °","0.4 m/s","1006.8 hPa","0 mm","95 %",
"2024-02-23 02:37:21","19.2 ℃","91.5 %","12.4 °","0.5 m/s","1006.8 hPa","0 mm","94 %",
"2024-02-23 02:47:24","19.2 ℃","91.5 %","324.8 °","0.5 m/s","1006.9 hPa","0 mm","94 %",
"2024-02-23 02:57:21","19 ℃","91.5 %","355.5 °","0.8 m/s","1006.9 hPa","0 mm","94 %",
"2024-02-23 03:07:21","18.9 ℃","92 %","8.3 °","0.5 m/s","1006.8 hPa","0 mm","94 %",
"2024-02-23 03:17:21","18.6 ℃","92 %","29.5 °","0.4 m/s","1006.9 hPa","0 mm","94 %",
"2024-02-23 03:27:21","18.6 ℃","92.5 %","28.1 °","0.9 m/s","1007 hPa","0 mm","94 %",
"2024-02-23 03:37:21","18.6 ℃","93 %","60.9 °","0.8 m/s","1007 hPa","0 mm","94 %",
"2024-02-23 03:47:22","18.7 ℃","93 %","321.3 °","0.8 m/s","1006.9 hPa","0 mm","92 %",
"2024-02-23 04:07:21","18.8 ℃","93.5 %","310.7 °","0.5 m/s","1007.1 hPa","0 mm","92 %",
"2024-02-23 04:17:22","18.7 ℃","93.5 %","59.1 °","0.6 m/s","1007.2 hPa","0 mm","92 %",
"2024-02-23 04:27:21","18.6 ℃","93.5 %","358.8 °","1.2 m/s","1007.3 hPa","0 mm","92 %",
"2024-02-23 04:37:21","18.4 ℃","93.5 %","59.6 °","0.4 m/s","1007.3 hPa","0 mm","92 %",
"2024-02-23 04:47:21","18.3 ℃","93.5 %","89.6 °","0.4 m/s","1007.4 hPa","0 mm","92 %",
"2024-02-23 04:57:21","18.2 ℃","93.5 %","0.2 °","0.8 m/s","1007.4 hPa","0 mm","91 %",
"2024-02-23 05:07:22","18.1 ℃","94 %","344.9 °","0.6 m/s","1007.5 hPa","0 mm","91 %",
"2024-02-23 05:17:21","18 ℃","94 %","39 °","0.6 m/s","1007.6 hPa","0 mm","91 %",
"2024-02-23 05:27:21","18 ℃","94 %","256.2 °","0.6 m/s","1007.7 hPa","0 mm","91 %",
"2024-02-23 05:37:21","17.6 ℃","94 %","308.2 °","0.1 m/s","1007.7 hPa","0 mm","91 %",
"2024-02-23 05:47:21","17.1 ℃","93.5 %","345.9 °","0 m/s","1008 hPa","0 mm","91 %",
"2024-02-23 05:57:21","16.8 ℃","94 %","13.6 °","0.4 m/s","1008.2 hPa","0 mm","90 %",
"2024-02-23 06:07:21","16.7 ℃","94 %","122.1 °","0.7 m/s","1008.3 hPa","0 mm","90 %",
"2024-02-23 06:17:21","16.6 ℃","94 %","147.9 °","1 m/s","1008.5 hPa","0 mm","90 %",
"2024-02-23 06:27:21","16.6 ℃","94 %","26.1 °","0.4 m/s","1008.7 hPa","0 mm","90 %",
"2024-02-23 06:37:21","16.6 ℃","94 %","91.2 °","0.4 m/s","1008.8 hPa","0 mm","90 %",
"2024-02-23 06:47:21","16.8 ℃","94 %","113 °","0.6 m/s","1009 hPa","0 mm","90 %",
"2024-02-23 06:57:21","17 ℃","94 %","125 °","0.7 m/s","1009.1 hPa","0 mm","88 %",
"2024-02-23 07:07:21","16.8 ℃","94 %","155.7 °","0.9 m/s","1009.3 hPa","0 mm","88 %",
"2024-02-23 07:17:21","16.9 ℃","94 %","126.3 °","0.7 m/s","1009.5 hPa","0 mm","88 %",
"2024-02-23 07:27:21","17 ℃","94 %","155.9 °","0.6 m/s","1009.7 hPa","0 mm","88 %",
"2024-02-23 07:37:21","17.2 ℃","94 %","78.1 °","0.3 m/s","1010 hPa","0 mm","88 %",
"2024-02-23 07:47:21","17.4 ℃","94 %","228.6 °","0 m/s","1010.2 hPa","0 mm","88 %",
"2024-02-23 07:57:21","17.6 ℃","94 %","131.9 °","0.4 m/s","1010.4 hPa","0 mm","88 %",
"2024-02-23 08:07:23","17.7 ℃","94 %","160.8 °","0.8 m/s","1010.5 hPa","0 mm","89 %",
"2024-02-23 08:17:21","17.9 ℃","94 %","166.7 °","1 m/s","1010.6 hPa","0 mm","89 %",
"2024-02-23 08:27:21","18.1 ℃","94 %","213.8 °","0.3 m/s","1010.8 hPa","0 mm","89 %",
"2024-02-23 08:37:21","18.4 ℃","94 %","349.6 °","0.5 m/s","1010.9 hPa","0 mm","89 %",
"2024-02-23 08:47:21","18.7 ℃","94 %","148.3 °","0.5 m/s","1011.1 hPa","0 mm","89 %",
"2024-02-23 08:57:21","18.9 ℃","94 %","112.6 °","0.5 m/s","1011.3 hPa","0 mm","89 %",
"2024-02-23 09:07:21","19.1 ℃","93.5 %","102.1 °","0.8 m/s","1011.6 hPa","0.01 mm","89 %",
