Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2024-08-31 22:16:25","28.9 ℃","81 %","80.1 °","1.8 m/s","1008.4 hPa","0 mm","100 %",
"2024-08-31 22:31:25","28.9 ℃","81.5 %","126.6 °","1.2 m/s","1008.4 hPa","0 mm","100 %",
"2024-08-31 22:46:25","28.8 ℃","81 %","66 °","1.2 m/s","1008.3 hPa","0 mm","100 %",
"2024-08-31 23:01:26","28.8 ℃","81.5 %","100.7 °","0.5 m/s","1008.6 hPa","0 mm","99 %",
"2024-08-31 23:16:25","28.6 ℃","82 %","48.1 °","0.5 m/s","1008.4 hPa","0 mm","99 %",
"2024-08-31 23:31:25","28.1 ℃","84 %","271.8 °","0.5 m/s","1008.3 hPa","0 mm","99 %",
"2024-08-31 23:46:25","27.8 ℃","84.5 %","8.7 °","0.1 m/s","1008 hPa","0 mm","99 %",
"2024-09-01 00:01:25","27.5 ℃","85.5 %","163.1 °","1.1 m/s","1007.6 hPa","0 mm","99 %",
"2024-09-01 00:16:27","27.1 ℃","88 %","168.5 °","0.7 m/s","1007.7 hPa","0 mm","97 %",
"2024-09-01 00:31:25","27 ℃","88.5 %","261.7 °","0.5 m/s","1007.8 hPa","0 mm","97 %",
"2024-09-01 00:46:25","27 ℃","88.5 %","28.1 °","0.2 m/s","1007.4 hPa","0 mm","97 %",
"2024-09-01 01:01:25","27.4 ℃","87 %","328.9 °","0.3 m/s","1007 hPa","0 mm","97 %",
"2024-09-01 01:16:25","27.6 ℃","86 %","229.1 °","0.4 m/s","1007.5 hPa","0 mm","97 %",
"2024-09-01 01:31:25","27.4 ℃","86.5 %","150.7 °","0.4 m/s","1007.2 hPa","0 mm","96 %",
"2024-09-01 01:46:25","27.2 ℃","87.5 %","310.5 °","0.5 m/s","1007 hPa","0 mm","96 %",
"2024-09-01 02:01:25","27 ℃","88.5 %","257.6 °","0.6 m/s","1006.9 hPa","0 mm","96 %",
"2024-09-01 02:16:25","27 ℃","88.5 %","253.1 °","0.4 m/s","1006.7 hPa","0 mm","96 %",
"2024-09-01 02:31:25","26.6 ℃","87.5 %","314.9 °","1 m/s","1006.5 hPa","0 mm","96 %",
"2024-09-01 02:46:25","26.8 ℃","80 %","347.7 °","0.5 m/s","1006.2 hPa","0 mm","94 %",
"2024-09-01 03:01:25","26.7 ℃","81.5 %","320.1 °","0.2 m/s","1005.9 hPa","0 mm","94 %",
"2024-09-01 03:16:25","26.4 ℃","84 %","234.5 °","0.4 m/s","1005.9 hPa","0 mm","94 %",
"2024-09-01 03:31:25","26.2 ℃","85.5 %","41.1 °","0.5 m/s","1006.2 hPa","0 mm","94 %",
"2024-09-01 03:46:25","26.5 ℃","83.5 %","341 °","0.9 m/s","1006.5 hPa","0 mm","93 %",
"2024-09-01 04:01:25","26.2 ℃","83 %","347.3 °","0.4 m/s","1006.4 hPa","0 mm","93 %",
"2024-09-01 04:16:26","26 ℃","83.5 %","354.8 °","2.3 m/s","1006.3 hPa","0 mm","93 %",
"2024-09-01 04:31:25","25.9 ℃","84 %","49 °","0.7 m/s","1006.5 hPa","0 mm","93 %",
"2024-09-01 04:46:25","25.9 ℃","84 %","4.6 °","0.9 m/s","1006.3 hPa","0 mm","93 %",
"2024-09-01 05:01:25","25.8 ℃","84 %","339.4 °","0.6 m/s","1006.5 hPa","0 mm","91 %",
"2024-09-01 05:16:25","25.7 ℃","84.5 %","329.3 °","0.8 m/s","1006.4 hPa","0 mm","91 %",
"2024-09-01 05:31:25","25.7 ℃","85 %","18.6 °","0.5 m/s","1006.4 hPa","0 mm","91 %",
"2024-09-01 05:46:25","25.7 ℃","85 %","337.6 °","0.8 m/s","1006.6 hPa","0 mm","91 %",
"2024-09-01 06:01:25","25.6 ℃","85 %","321.2 °","0.7 m/s","1006.3 hPa","0 mm","90 %",
"2024-09-01 06:16:25","25.5 ℃","85.5 %","15.7 °","0.3 m/s","1006.5 hPa","0 mm","90 %",
"2024-09-01 06:31:25","25.4 ℃","86.5 %","203.8 °","0.8 m/s","1006.6 hPa","0 mm","90 %",
"2024-09-01 06:46:25","25.7 ℃","85.5 %","16.4 °","0.3 m/s","1006.7 hPa","0 mm","90 %",
"2024-09-01 07:01:25","26.5 ℃","84 %","13 °","0.5 m/s","1007 hPa","0 mm","90 %",
"2024-09-01 07:16:25","27.3 ℃","81 %","358.3 °","1.2 m/s","1007.2 hPa","0 mm","90 %",
"2024-09-01 07:31:25","28 ℃","78.5 %","310 °","1.4 m/s","1007.2 hPa","0 mm","90 %",
"2024-09-01 07:46:25","28.5 ℃","77 %","355.9 °","1.8 m/s","1007.3 hPa","0 mm","90 %",
"2024-09-01 08:01:25","28.8 ℃","76.5 %","182.2 °","0.6 m/s","1007.3 hPa","0 mm","90 %",
"2024-09-01 08:16:25","29.2 ℃","75 %","329.8 °","0.3 m/s","1007.4 hPa","0 mm","93 %",
"2024-09-01 08:31:25","29.7 ℃","72 %","30.3 °","0.8 m/s","1007.5 hPa","0 mm","93 %",
"2024-09-01 08:46:25","30.5 ℃","70 %","86.4 °","0.7 m/s","1007.9 hPa","0 mm","93 %",
"2024-09-01 09:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-09-01 09:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-09-01 09:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 09:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 10:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 10:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 10:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 10:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 11:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 11:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 11:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 11:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 12:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 12:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 12:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 12:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 13:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 13:16:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 13:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 13:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 14:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 14:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 14:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 14:46:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 15:01:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 15:16:25","37.9 ℃","42 %","47.8 °","0.5 m/s","1004.7 hPa","0.01 mm","100 %",
"2024-09-01 15:31:28","38.6 ℃","44.5 %","98.4 °","1 m/s","1004.7 hPa","0.01 mm","100 %",
"2024-09-01 15:46:25","35.6 ℃","56 %","70.8 °","4.2 m/s","1004.2 hPa","0.01 mm","100 %",
"2024-09-01 16:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 16:16:25","35.3 ℃","57.5 %","89.4 °","3.8 m/s","1004.2 hPa","0.01 mm","100 %",
"2024-09-01 16:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 16:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 17:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 17:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 17:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 17:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 18:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 18:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 18:31:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 18:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 19:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 19:16:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-01 19:31:25","29.7 ℃","75 %","97.5 °","1.3 m/s","1004.9 hPa","0 mm","100 %",
"2024-09-01 19:46:25","29.7 ℃","75.5 %","75.5 °","1.6 m/s","1005.7 hPa","0 mm","100 %",
"2024-09-01 20:01:25","29.5 ℃","76.5 %","80.4 °","2.2 m/s","1005.7 hPa","0 mm","100 %",
"2024-09-01 20:16:25","29.3 ℃","78 %","61.8 °","1.6 m/s","1005.8 hPa","0 mm","100 %",
"2024-09-01 20:31:25","29.2 ℃","79 %","72.3 °","1 m/s","1006.4 hPa","0 mm","100 %",
"2024-09-01 20:46:25","29.1 ℃","79 %","32.9 °","0.9 m/s","1006.8 hPa","0 mm","100 %",
"2024-09-01 21:01:25","28.9 ℃","80 %","68.1 °","1.7 m/s","1007.1 hPa","0 mm","100 %",
"2024-09-01 21:16:25","29 ℃","80 %","116.5 °","0.4 m/s","1007.3 hPa","0 mm","100 %",
"2024-09-01 21:31:25","29.1 ℃","80 %","78.6 °","0.8 m/s","1007.4 hPa","0 mm","100 %",
"2024-09-01 21:46:25","28.9 ℃","80.5 %","65.7 °","1.2 m/s","1007.5 hPa","0 mm","100 %",
"2024-09-01 22:01:26","29 ℃","80 %","67.2 °","1.5 m/s","1007.7 hPa","0 mm","100 %",
"2024-09-01 22:16:25","29 ℃","80.5 %","102.5 °","0.7 m/s","1007.8 hPa","0 mm","100 %",
"2024-09-01 22:31:25","29 ℃","80.5 %","117.8 °","1.5 m/s","1007.7 hPa","0 mm","100 %",
"2024-09-01 22:46:25","28.8 ℃","81.5 %","65.3 °","0.5 m/s","1007.7 hPa","0 mm","100 %",
"2024-09-01 23:01:25","28.4 ℃","83 %","325.3 °","0.4 m/s","1007.7 hPa","0 mm","99 %",
"2024-09-01 23:16:25","28.1 ℃","84 %","106.6 °","0.3 m/s","1007.6 hPa","0 mm","99 %",
"2024-09-01 23:31:25","28 ℃","84.5 %","272.7 °","0.1 m/s","1007.5 hPa","0 mm","99 %",
"2024-09-01 23:46:25","27.4 ℃","86.5 %","160.2 °","0.2 m/s","1007.5 hPa","0 mm","99 %",
"2024-09-02 00:01:25","27.3 ℃","87.5 %","170.4 °","0.2 m/s","1007.3 hPa","0 mm","98 %",
"2024-09-02 00:16:25","27 ℃","88 %","312.8 °","0.6 m/s","1007.1 hPa","0 mm","98 %",
"2024-09-02 00:31:25","26.8 ℃","88.5 %","352.4 °","0.6 m/s","1007 hPa","0 mm","98 %",
"2024-09-02 00:46:25","26.9 ℃","88.5 %","31.7 °","0.5 m/s","1006.9 hPa","0 mm","98 %",
"2024-09-02 01:01:25","27.1 ℃","89 %","334.5 °","0.2 m/s","1006.9 hPa","0 mm","96 %",
"2024-09-02 01:16:25","27 ℃","89 %","153.3 °","0.5 m/s","1006.7 hPa","0 mm","96 %",
"2024-09-02 01:31:25","26.8 ℃","89 %","142.6 °","0.7 m/s","1006.7 hPa","0 mm","96 %",
"2024-09-02 01:46:25","26.5 ℃","90 %","188.4 °","0.5 m/s","1006.7 hPa","0 mm","96 %",
"2024-09-02 02:01:25","26.4 ℃","90.5 %","350.1 °","0.4 m/s","1006.7 hPa","0 mm","96 %",
"2024-09-02 02:16:25","26.4 ℃","91 %","349.6 °","0.5 m/s","1006.7 hPa","0 mm","94 %",
"2024-09-02 02:31:25","26.3 ℃","90.5 %","262.9 °","0.4 m/s","1006.5 hPa","0 mm","94 %",
"2024-09-02 02:46:25","26.4 ℃","90.5 %","340.8 °","0.5 m/s","1006.2 hPa","0 mm","94 %",
"2024-09-02 03:01:25","26.6 ℃","89.5 %","147 °","0.5 m/s","1006.2 hPa","0 mm","94 %",
"2024-09-02 03:16:25","26.7 ℃","89 %","85 °","0.1 m/s","1005.9 hPa","0 mm","94 %",
"2024-09-02 03:31:25","26.7 ℃","89 %","123.7 °","0.5 m/s","1005.7 hPa","0 mm","93 %",
"2024-09-02 03:46:25","26.5 ℃","89.5 %","313 °","0.2 m/s","1005.7 hPa","0 mm","93 %",
"2024-09-02 04:01:25","26.3 ℃","90.5 %","243.4 °","0.3 m/s","1006.1 hPa","0 mm","93 %",
"2024-09-02 04:16:25","26.2 ℃","90.5 %","288.1 °","0.7 m/s","1005.9 hPa","0 mm","93 %",
"2024-09-02 04:31:25","26.1 ℃","91 %","165.3 °","0.3 m/s","1006 hPa","0 mm","93 %",
"2024-09-02 04:46:26","26.2 ℃","91 %","351.8 °","0.4 m/s","1006.1 hPa","0 mm","91 %",
"2024-09-02 05:01:25","26.6 ℃","90.5 %","345.8 °","0.6 m/s","1006.3 hPa","0 mm","91 %",
"2024-09-02 05:16:25","26.8 ℃","89 %","35.7 °","0.8 m/s","1006.3 hPa","0 mm","91 %",
"2024-09-02 05:31:25","26.7 ℃","88.5 %","25.9 °","0.7 m/s","1006.2 hPa","0 mm","91 %",
"2024-09-02 05:46:25","26.5 ℃","88.5 %","332.5 °","0.8 m/s","1006.2 hPa","0 mm","91 %",
"2024-09-02 06:01:25","26.5 ℃","89 %","345.4 °","0.6 m/s","1006.2 hPa","0 mm","90 %",
"2024-09-02 06:16:25","26.5 ℃","89.5 %","1.5 °","0.7 m/s","1006.5 hPa","0 mm","90 %",
"2024-09-02 06:31:25","26.5 ℃","89 %","26.3 °","0.8 m/s","1006.4 hPa","0 mm","90 %",
"2024-09-02 06:46:25","26.6 ℃","89 %","26.1 °","0.5 m/s","1006.7 hPa","0 mm","90 %",
"2024-09-02 07:01:25","26.9 ℃","88.5 %","30.4 °","0.3 m/s","1006.9 hPa","0 mm","90 %",
"2024-09-02 07:16:25","27.1 ℃","87.5 %","305.9 °","0.6 m/s","1006.8 hPa","0 mm","89 %",
"2024-09-02 07:31:25","27.2 ℃","87 %","35.2 °","0.4 m/s","1007.2 hPa","0 mm","89 %",
"2024-09-02 07:46:25","27.8 ℃","84 %","312.8 °","0.6 m/s","1007.4 hPa","0 mm","89 %",
"2024-09-02 08:01:25","28.8 ℃","80 %","11.3 °","0.7 m/s","1007.7 hPa","0 mm","89 %",
"2024-09-02 08:16:25","28.9 ℃","79.5 %","140.7 °","0.5 m/s","1007.7 hPa","0 mm","91 %",
"2024-09-02 08:31:25","29.6 ℃","76.5 %","96.8 °","0.8 m/s","1007.8 hPa","0 mm","91 %",
"2024-09-02 08:46:25","29.3 ℃","77 %","342.5 °","0.6 m/s","1007.9 hPa","0 mm","91 %",
"2024-09-02 09:01:25","29.8 ℃","76 %","85.6 °","1.1 m/s","1008.3 hPa","0 mm","91 %",
"2024-09-02 09:16:25","30.8 ℃","73 %","28.3 °","0.8 m/s","1008.4 hPa","0 mm","91 %",
"2024-09-02 09:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 09:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 10:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 10:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 10:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 10:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 11:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 11:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 11:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 11:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 12:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 12:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 12:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 12:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 13:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 13:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 13:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 13:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 14:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 14:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 14:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 14:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 15:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 15:16:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 15:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 15:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 16:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 16:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 16:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 16:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 17:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 17:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 17:31:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 17:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 18:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 18:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 18:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 18:46:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 19:01:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-02 19:16:26","29.6 ℃","75.5 %","64.4 °","1.6 m/s","1004.8 hPa","0 mm","100 %",
"2024-09-02 19:31:25","29.5 ℃","77 %","60.1 °","1.5 m/s","1005.2 hPa","0 mm","100 %",
"2024-09-02 19:46:25","29.3 ℃","78 %","35 °","1 m/s","1005.6 hPa","0 mm","100 %",
"2024-09-02 20:01:25","29.3 ℃","78 %","69.4 °","2.2 m/s","1005.8 hPa","0 mm","100 %",
"2024-09-02 20:16:25","29.1 ℃","79 %","122 °","1.9 m/s","1006 hPa","0 mm","100 %",
"2024-09-02 20:31:25","29.1 ℃","79.5 %","77.6 °","1.9 m/s","1006.1 hPa","0 mm","100 %",
"2024-09-02 20:46:25","29 ℃","80 %","86.3 °","1.6 m/s","1006.3 hPa","0 mm","100 %",
"2024-09-02 21:01:26","28.9 ℃","80 %","93.5 °","2.1 m/s","1006.4 hPa","0 mm","100 %",
"2024-09-02 21:16:26","28.5 ℃","81.5 %","79.9 °","2 m/s","1006.5 hPa","0 mm","100 %",
"2024-09-02 21:31:25","28.4 ℃","82 %","65 °","1.3 m/s","1006.9 hPa","0 mm","100 %",
"2024-09-02 21:46:26","28.3 ℃","82.5 %","105 °","1.5 m/s","1007 hPa","0 mm","100 %",
"2024-09-02 22:01:25","28.3 ℃","82.5 %","100.7 °","0.8 m/s","1007.1 hPa","0 mm","100 %",
"2024-09-02 22:16:26","28.2 ℃","82 %","124 °","1.3 m/s","1007.1 hPa","0 mm","100 %",
"2024-09-02 22:31:25","28.2 ℃","82.5 %","62.1 °","0.7 m/s","1007.4 hPa","0 mm","100 %",
"2024-09-02 22:46:25","28.1 ℃","82.5 %","79.5 °","1 m/s","1007.4 hPa","0 mm","100 %",
"2024-09-02 23:01:25","27.9 ℃","84 %","152.4 °","0.3 m/s","1007.3 hPa","0 mm","100 %",
"2024-09-02 23:16:25","27.7 ℃","85 %","90.1 °","0.5 m/s","1007.5 hPa","0 mm","98 %",
"2024-09-02 23:31:25","27.6 ℃","85.5 %","79.8 °","0.8 m/s","1007.5 hPa","0 mm","98 %",
"2024-09-02 23:46:25","27.6 ℃","85 %","97.8 °","1 m/s","1007.3 hPa","0 mm","98 %",
"2024-09-03 00:01:25","27.7 ℃","85 %","90.7 °","1.4 m/s","1007.3 hPa","0 mm","98 %",
"2024-09-03 00:16:25","27.6 ℃","85.5 %","88.3 °","0.6 m/s","1007.2 hPa","0 mm","97 %",
"2024-09-03 00:31:26","27.5 ℃","86 %","138.4 °","0.3 m/s","1007.2 hPa","0 mm","97 %",
"2024-09-03 00:46:25","27.4 ℃","86.5 %","71.5 °","0.8 m/s","1007.1 hPa","0 mm","97 %",
"2024-09-03 01:01:25","27.4 ℃","86.5 %","123.5 °","1 m/s","1007 hPa","0 mm","97 %",
"2024-09-03 01:16:25","27.3 ℃","86.5 %","124.9 °","0.3 m/s","1007 hPa","0 mm","96 %",
"2024-09-03 01:31:25","27.2 ℃","87 %","104 °","0.2 m/s","1007 hPa","0 mm","96 %",
"2024-09-03 01:46:26","27.1 ℃","87 %","102.4 °","0.3 m/s","1007.1 hPa","0 mm","96 %",
"2024-09-03 02:01:25","27.1 ℃","87 %","159.8 °","0.7 m/s","1006.9 hPa","0 mm","96 %",
"2024-09-03 02:16:25","26.6 ℃","88.5 %","136 °","0.2 m/s","1007 hPa","0 mm","96 %",
"2024-09-03 02:31:25","26.2 ℃","89.5 %","284.6 °","0.4 m/s","1007.1 hPa","0 mm","94 %",
"2024-09-03 02:46:25","26 ℃","90 %","235.5 °","0.3 m/s","1006.9 hPa","0 mm","94 %",
"2024-09-03 03:01:25","25.7 ℃","91 %","233.8 °","0.2 m/s","1006.8 hPa","0 mm","94 %",
"2024-09-03 03:16:25","25.7 ℃","91.5 %","116.4 °","0.3 m/s","1006.6 hPa","0 mm","94 %",
"2024-09-03 03:31:25","25.6 ℃","91.5 %","143.5 °","0.3 m/s","1006.4 hPa","0 mm","94 %",
"2024-09-03 03:46:25","25.5 ℃","91.5 %","133.1 °","0.4 m/s","1006.1 hPa","0 mm","93 %",
"2024-09-03 04:01:25","25.6 ℃","92.5 %","115.1 °","0.5 m/s","1006 hPa","0 mm","93 %",
"2024-09-03 04:16:25","25.7 ℃","92.5 %","133.7 °","0.2 m/s","1006.1 hPa","0 mm","93 %",
"2024-09-03 04:31:25","26 ℃","92.5 %","211 °","0.3 m/s","1006.2 hPa","0 mm","93 %",
"2024-09-03 04:46:25","26.1 ℃","92 %","2.9 °","0.8 m/s","1006.3 hPa","0 mm","93 %",
"2024-09-03 05:01:25","26.3 ℃","91 %","9.6 °","0.4 m/s","1006.3 hPa","0 mm","91 %",
"2024-09-03 05:16:25","26.3 ℃","90.5 %","81.4 °","0.3 m/s","1006.2 hPa","0 mm","91 %",
"2024-09-03 05:31:25","26.2 ℃","91 %","79.2 °","0.1 m/s","1006.2 hPa","0 mm","91 %",
"2024-09-03 05:46:25","26.1 ℃","90.5 %","227.1 °","0.5 m/s","1006.2 hPa","0 mm","91 %",
"2024-09-03 06:01:25","25.9 ℃","90.5 %","272.9 °","0.6 m/s","1006.3 hPa","0 mm","90 %",
"2024-09-03 06:16:25","25.8 ℃","91.5 %","249.9 °","0.7 m/s","1006.6 hPa","0 mm","90 %",
"2024-09-03 06:31:25","25.9 ℃","91.5 %","13.1 °","0.6 m/s","1006.7 hPa","0 mm","90 %",
"2024-09-03 06:46:25","26 ℃","90.5 %","25.9 °","0.5 m/s","1007 hPa","0 mm","90 %",
"2024-09-03 07:01:25","26.2 ℃","88 %","43.7 °","0.4 m/s","1006.9 hPa","0 mm","89 %",
"2024-09-03 07:16:25","26.8 ℃","85.5 %","8.6 °","0.7 m/s","1007.1 hPa","0 mm","89 %",
"2024-09-03 07:31:25","26.9 ℃","84 %","340.4 °","0.4 m/s","1006.9 hPa","0 mm","89 %",
"2024-09-03 07:46:25","27.4 ℃","83 %","10.7 °","0.8 m/s","1006.9 hPa","0 mm","89 %",
"2024-09-03 08:01:25","28.1 ℃","80.5 %","335.3 °","0.3 m/s","1007.2 hPa","0 mm","89 %",
"2024-09-03 08:16:25","29.1 ℃","77 %","17.1 °","0.5 m/s","1007.3 hPa","0 mm","95 %",
"2024-09-03 08:31:25","29.6 ℃","75.5 %","258.1 °","0.3 m/s","1007.4 hPa","0 mm","95 %",
